event,bunker_ssvid,neighbor_ssvid,event_start,event_end,mean_latitude,mean_longitude,median_distance_km,median_speed_knots,event_duration_hr
aaf28ae8d25e8fc8b71b9680d69ca740,311038600,601258800,2018-02-26T07:50:00Z,2018-02-26T10:00:00Z,-33.8535972,18.26003618,0.103,1.23,2.166666667
5fd500d494377acd9bb7be3df34ff622,311038600,601175000,2016-06-27T17:40:00Z,2016-06-27T20:10:00Z,-33.87254339,18.26366606,0.069,1.246,2.5
33a692f59f26827251b76fa9e9107d4b,311038600,601175000,2016-09-29T04:30:00Z,2016-09-29T08:10:00Z,-33.88700023,18.24878318,0.071,0.968,3.666666667
a2799341d3434add53dfc2463f2346cf,311038700,601175000,2018-04-16T06:10:00Z,2018-04-16T09:30:00Z,-33.93115864,18.23145145,0.029,1.001,3.333333333
298d61857a697d2b2280b9b8bf465b2f,311038700,601175000,2017-10-20T12:50:00Z,2017-10-20T18:20:00Z,-33.88369887,18.25248396,0.077,0.715,5.5
6e20ba727d22b6d356a83bbffdb10b49,311038700,601175000,2016-11-10T06:50:00Z,2016-11-10T09:30:00Z,-33.88075673,18.21847238,0.047,1.651,2.666666667
5a6f6654356c1d3f3cfa43f11a2adf95,311066400,412151138,2017-03-03T17:40:00Z,2017-03-03T20:10:00Z,38.08063652,121.3703251,0.269,0.213,2.5
6b8da23ad32e73748ada6ff9fac6bbf9,311076200,352502000,2014-12-19T11:30:00Z,2014-12-19T15:00:00Z,34.54342358,33.29399312,0.088,0.67,3.5
294b29d224e78ebca0f052de9de3577e,311426000,601175000,2016-11-23T04:30:00Z,2016-11-23T07:50:00Z,-33.83868635,18.23538811,0.123,1.702,3.333333333
2fb0369e9fabf1f380aa019680ffc05c,311986000,512002291,2015-02-24T21:40:00Z,2015-02-25T00:40:00Z,-39.97219687,173.3030466,0.2,0.199,3
48eee11470e4165b17e48b9501b346ec,311986000,512002291,2015-02-26T20:30:00Z,2015-02-27T00:50:00Z,-39.97229792,173.3029616,0.392,0.151,4.333333333
a734e5b4e2eee3750af2f76d4b681dbc,311986000,512002291,2015-02-21T23:20:00Z,2015-02-22T03:20:00Z,-39.9746323,173.3026874,0.104,0.082,4
1adbeb51c9b5167cf5f98bc46c11818e,312300000,9102875,2013-11-15T05:30:00Z,2013-11-15T07:40:00Z,-12.13806109,-132.0341046,0.135,0.544,2.166666667
5247d1a0ec8e8a49dd04b9d6db94d338,312300000,9102875,2013-08-17T08:10:00Z,2013-08-17T11:50:00Z,-2.433788441,-141.5665472,0.141,1.702,3.666666667
e63418c532424abe2fcc6e7d38928f66,352585000,306012000,2019-01-14T21:30:00Z,2019-01-15T00:40:00Z,4.176864227,-3.998927886,0.173,0.745,3.166666667
713d0c55cb10fee82864518b750653e2,352585000,306012000,2019-04-02T11:10:00Z,2019-04-02T17:30:00Z,3.567000109,-4.053702405,0.152,0.367,6.333333333
1166e3f62165611b9646cb2b830db3c3,354136000,431701720,2016-02-24T22:30:00Z,2016-02-25T02:10:00Z,-5.916500877,-124.1620938,0.148,1.426,3.666666667
6ce788b72f58db4aa7b1870040f12681,354136000,431602530,2018-04-21T22:00:00Z,2018-04-22T00:30:00Z,2.623972617,-133.1360634,0.146,1.319,2.5
b65ba0d6b8299cfe0d99350d1a651b9b,354136000,431602040,2017-11-03T20:00:00Z,2017-11-03T22:30:00Z,-10.23059851,-118.1557417,0.14,1.534,2.5
c3f231028820c9b87f73867b89ccec7c,354136000,412420465,2018-06-06T14:40:00Z,2018-06-06T17:10:00Z,0.134564037,-97.94539984,0.128,1.732,2.5
3299b4a20fa27bfe16fb787043a68e26,354136000,664062000,2019-05-09T05:00:00Z,2019-05-09T08:00:00Z,-36.9892049,58.5291167,0.158,0.258,3
dfc4efca06aaa2365f851c089f98cd10,354136000,664095000,2019-10-21T02:30:00Z,2019-10-21T05:10:00Z,-9.797213639,67.32682984,0.14,0.72,2.666666667
c5ec3678d8b6f4c37106ab7e5a016786,354136000,431704070,2019-10-07T07:00:00Z,2019-10-07T09:40:00Z,-13.81680602,101.1396432,0.143,1.069,2.666666667
453b84d366478dc2ad11a0b8a740c59d,354136000,431701720,2016-10-24T16:20:00Z,2016-10-24T18:30:00Z,-10.87665598,-115.2668936,0.146,1.265,2.166666667
bff9ce1e28213d342b90529fe4245313,354136000,431701710,2016-09-06T18:40:00Z,2016-09-06T21:10:00Z,-12.35646253,-116.3562834,0.146,1.127,2.5
611d612508a776a7b99f9c98952ab829,354136000,431663000,2015-05-06T20:10:00Z,2015-05-06T22:30:00Z,4.178648383,-125.1834442,0.138,0.601,2.333333333
bfa2dcd25cd3e3af7297ea6ead1aac1e,354136000,431704220,2017-12-12T18:20:00Z,2017-12-12T22:10:00Z,-9.36488525,-110.955478,0.137,1.303,3.833333333
83e2ececa9cbd422e495c0674bc3fd5f,354136000,416741000,2019-06-03T13:40:00Z,2019-06-03T16:50:00Z,-36.4692584,30.03617199,0.144,0.489,3.166666667
2a8537b1f292d2f41540ebb5a67fea85,354136000,431700090,2017-12-13T21:10:00Z,2017-12-13T23:20:00Z,-9.671579931,-112.8565238,0.138,1.717,2.166666667
e19eb467e05f1c7669a35bf01571e59f,354136000,431602530,2016-10-27T19:00:00Z,2016-10-27T21:10:00Z,-11.10507697,-118.7413547,0.156,1.196,2.166666667
229508c2834f9308cb171107ba9b76d2,354136000,431204000,2017-11-09T22:20:00Z,2017-11-10T00:30:00Z,-9.980554691,-120.4471427,0.125,1.65,2.166666667
98be1e4e177aec5c31172ab9677aecfd,354136000,412420979,2018-06-06T17:30:00Z,2018-06-06T20:00:00Z,0.185828319,-98.00352577,0.142,1.765,2.5
9d1467b93a71d6122cfd2c37afc80e40,354136000,431701720,2015-11-15T20:00:00Z,2015-11-15T23:00:00Z,-5.635041161,-121.1586685,0.141,1.986,3
dbc09f50d463b6593cfd632a5fba4080,354136000,416773000,2019-10-17T03:50:00Z,2019-10-17T06:50:00Z,-10.92900403,79.93804795,0.138,1.298,3
f9cc1c4140dc5b489c1a09c80b13a60b,354136000,416002767,2019-02-03T05:10:00Z,2019-02-03T07:50:00Z,-13.73596371,62.20283319,0.154,1.557,2.666666667
08f9373d48f4fd7fb78416b747f11b6a,354136000,431204000,2016-10-28T18:30:00Z,2016-10-28T20:40:00Z,-13.0604517,-119.1596264,0.139,1.615,2.166666667
a33e684783277691fa43aebf1714dd40,354136000,431700660,2017-02-06T21:20:00Z,2017-02-06T23:30:00Z,-9.179421304,-111.6814526,0.141,1.246,2.166666667
34d0e31e5d6126c06582ac790e767555,354136000,431204000,2018-04-13T19:00:00Z,2018-04-13T22:00:00Z,-6.75886443,-129.9782397,0.124,1.569,3
b808ebdaec36e13ef170ebb1d0ab61e5,354136000,431700830,2017-02-05T19:00:00Z,2017-02-05T21:30:00Z,-8.016078443,-109.5936189,0.142,1.406,2.5
9731a3d60cf443125780734a0579749d,354136000,431602530,2015-11-11T22:00:00Z,2015-11-12T00:20:00Z,-11.8154473,-121.9712967,0.152,1.121,2.333333333
fe1706599f6249d64c964e7033df4ae9,354136000,431701710,2018-06-19T21:20:00Z,2018-06-19T23:30:00Z,5.767451367,-128.8438388,0.142,0.227,2.166666667
d19355e9f1ae1235a098c637292ab9d4,354136000,416002875,2019-06-11T23:10:00Z,2019-06-12T01:30:00Z,-34.69271818,52.40406924,0.131,1.567,2.333333333
acb5c845088e0623e779ec3b844479c8,354136000,432515000,2016-02-26T19:50:00Z,2016-02-26T22:20:00Z,-7.048222488,-128.5375847,0.137,1.991,2.5
32d8d60da91f61bce5af05876e4c44f8,354136000,431602530,2017-12-31T19:50:00Z,2017-12-31T22:30:00Z,-8.085139852,-122.8920344,0.136,1.849,2.666666667
33f47c53de96edcd6551dcb16d21c4ce,354136000,412421023,2017-10-31T16:00:00Z,2017-10-31T19:10:00Z,-15.0031005,-114.0514906,0.134,1.441,3.166666667
65ae6d170f2fbd1e17177419363b36a6,354136000,431701710,2017-02-01T20:00:00Z,2017-02-01T22:40:00Z,-11.30056257,-107.0741519,0.141,1.549,2.666666667
a9f6ffc63a00840158953111bf2678c2,354136000,431204000,2017-12-29T18:50:00Z,2017-12-29T21:30:00Z,-13.02406807,-122.7873587,0.115,1.215,2.666666667
c777f203cf457f7d335af2787b5f334f,354136000,431701720,2017-09-14T20:00:00Z,2017-09-14T22:10:00Z,-7.036899789,-123.6381685,0.119,1.855,2.166666667
d853016a39903c85318933b206de3ed9,354136000,431200190,2016-12-09T17:50:00Z,2016-12-09T20:00:00Z,-10.38346106,-103.7355818,0.152,1.352,2.166666667
44896f1db6af76f965e54966a996c5b1,354136000,431701710,2017-03-15T18:40:00Z,2017-03-15T22:00:00Z,-8.833253931,-111.1329501,0.149,1.352,3.333333333
1878957e259e702f2ddfe5ddfe6bdb37,354136000,431613000,2014-10-30T18:40:00Z,2014-10-30T20:50:00Z,-12.96211662,-110.3105449,0.139,1.297,2.166666667
db5716b3f5ca64fb59a3552e002d4f3a,354136000,412421065,2018-03-09T19:10:00Z,2018-03-09T21:30:00Z,-2.467342651,-114.0185161,0.141,1.281,2.333333333
5920edb8836e6312dd78a6e54597d41d,354136000,432515000,2015-08-12T22:30:00Z,2015-08-13T00:50:00Z,-6.22650992,-125.0874743,0.135,1.89,2.333333333
61d2731a772a081fc11f4a2ab656724a,354136000,431204000,2017-03-30T18:30:00Z,2017-03-30T20:50:00Z,-2.73255908,-134.0282425,0.196,1.898,2.333333333
c7140a712033013c4da288154d5d5565,354136000,416085700,2019-05-12T09:00:00Z,2019-05-12T15:10:00Z,-37.01593424,51.10318601,0.136,1.227,6.166666667
c0cf871f0e22f21498e6fd0b8ac55941,354136000,431701720,2014-10-19T17:50:00Z,2014-10-19T20:50:00Z,-14.60519043,-123.0341438,0.149,1.415,3
1ac7bd08e4f62de1db000e5d97702964,354136000,416103900,2019-11-09T02:10:00Z,2019-11-09T04:30:00Z,-10.07660985,66.78575338,0.121,1.21,2.333333333
c6d576a918f48d4cbf623c43b7775f6f,354136000,432515000,2015-11-12T20:40:00Z,2015-11-13T00:30:00Z,-12.08650556,-123.3899085,0.145,1.855,3.833333333
647c29715f06ec2d6fd5b0de3df20641,354136000,431100990,2016-10-29T13:40:00Z,2016-10-29T16:30:00Z,-11.5130989,-120.3501162,0.141,0.825,2.833333333
84b0818b35d7ed01812c005c2be96cbb,354136000,431701720,2015-05-12T19:20:00Z,2015-05-12T21:40:00Z,4.07114853,-135.4735089,0.136,1.274,2.333333333
8119a9fb8d02c0e8cf8e438f621bf8ba,354136000,431602530,2014-12-01T22:30:00Z,2014-12-02T00:50:00Z,-9.184371223,-118.919241,0.137,1.531,2.333333333
43ee26dc1e5c7f473dd4e4bbcf725f0d,354136000,431701720,2014-12-11T19:30:00Z,2014-12-11T22:50:00Z,-10.27427728,-127.8634468,0.134,1.256,3.333333333
968f71cdbc22d5b24e488f0b52fa42b3,354136000,431204000,2016-12-25T19:20:00Z,2016-12-25T21:40:00Z,-9.509197458,-118.0224846,0.142,1.453,2.333333333
1dbdbacf410adcaf157626fb13491f1b,354136000,431204000,2018-02-10T19:20:00Z,2018-02-10T21:40:00Z,-10.05031339,-120.0781062,0.126,1.205,2.333333333
b9f7edf7241e6148954f9f1361770454,354136000,431893000,2015-07-22T15:20:00Z,2015-07-22T17:50:00Z,-14.51593843,-94.61677718,0.14,1.178,2.5
6e0563755cfd367367a984a60ddcc7c9,354136000,412695770,2018-08-08T12:40:00Z,2018-08-08T15:10:00Z,-5.02034187,-165.9622266,0.15,1.244,2.5
32ca66764cce47a0df198f28a76b24bc,354136000,431644000,2016-05-17T12:40:00Z,2016-05-17T14:50:00Z,-14.56347564,-94.55837725,0.146,1.497,2.166666667
a3597f02969e6fe9f43214e2606327e4,354136000,431701710,2018-02-14T19:00:00Z,2018-02-14T21:10:00Z,-6.439877613,-126.4842125,0.134,0.876,2.166666667
9769ae5f24160692f3b16188d6ebc983,354136000,412331076,2018-05-31T13:00:00Z,2018-05-31T22:10:00Z,-1.037696001,-98.65583776,0.155,1.31,9.166666667
847a0b4addac79b420b0e929e801c818,354136000,431701710,2018-04-21T18:50:00Z,2018-04-21T21:30:00Z,2.640711014,-133.0831797,0.132,1.188,2.666666667
0343823d08a4fcd52f37f9f3938e3571,354136000,431204000,2015-11-10T20:50:00Z,2015-11-10T23:10:00Z,-11.24336398,-122.3542002,0.148,1.038,2.333333333
fb317858f84235991d0f68c774d75ad3,354136000,431100990,2017-12-08T16:40:00Z,2017-12-08T19:20:00Z,-15.02155395,-103.1907411,0.146,1.274,2.666666667
ddff67c4bec38ccfc82e9bd54048aeb0,354136000,431701720,2017-07-23T21:30:00Z,2017-07-24T03:40:00Z,-11.74893315,-122.7262422,0.132,1.565,6.166666667
3a5fd579ff6b08e783eaede78523a160,354136000,431701720,2017-02-07T17:10:00Z,2017-02-07T19:30:00Z,-10.09659206,-112.9778712,0.147,1.537,2.333333333
5a2539a1b019d5c806bedd05e14de194,354136000,431700830,2014-10-27T20:30:00Z,2014-10-27T22:40:00Z,-11.94659195,-116.456636,0.143,1.088,2.166666667
ec987ec3d9f243b177ce28003a39576d,355239000,412431686,2018-07-01T21:30:00Z,2018-07-02T01:10:00Z,22.34350465,120.1538684,0.033,1.575,3.666666667
22fc2d0f9ad4a15dff2a1604da68db3f,355909000,412354056,2014-10-26T11:00:00Z,2014-10-26T13:10:00Z,-18.51121115,-78.92634693,0.071,0.593,2.166666667
5a74f24c471820cd7e27f3e0f64d7274,356414000,412420697,2019-03-12T15:40:00Z,2019-03-12T18:30:00Z,-1.255447037,-99.82946594,0.137,0.335,2.833333333
cebc6d9c0d08cd6c32eeba9b6b1f37e3,356414000,412330029,2019-09-28T00:40:00Z,2019-09-28T02:50:00Z,-6.643272744,-85.10326658,0.149,0.719,2.166666667
aa7cd78b6ce7a81b2a339600522e16fb,356414000,412420463,2018-12-20T14:30:00Z,2018-12-20T17:10:00Z,-16.01314959,-82.01443449,0.134,0.978,2.666666667
08f767da43e29b31dc69db2e18e08d28,356414000,412330029,2019-08-22T21:00:00Z,2019-08-23T02:00:00Z,-5.768284669,-85.19473954,0.15,0.264,5
066c822be8ef34e79f393dcafbb2d1aa,356414000,412420622,2019-03-07T18:10:00Z,2019-03-07T21:30:00Z,-1.540568424,-99.80091684,0.147,0.39,3.333333333
4a6795c7a85347f86790b90a7a7c5781,356414000,412420462,2019-03-05T16:20:00Z,2019-03-05T19:00:00Z,-2.233242272,-100.2059269,0.124,0.811,2.666666667
9fd7c79864079ba6724637c277859463,356414000,412421129,2019-06-11T15:50:00Z,2019-06-11T20:00:00Z,-8.672686955,-83.77450219,0.149,0.611,4.166666667
966ba86f3f479153ba21275481c9b92e,356414000,412420934,2018-11-25T21:00:00Z,2018-11-25T23:50:00Z,-18.38774068,-77.93684171,0.13,0.772,2.833333333
2af23e25e5f2f874b5642850e08b1a12,356414000,412421061,2018-08-13T14:00:00Z,2018-08-13T16:50:00Z,-2.684575525,-99.34718719,0.116,1.365,2.833333333
94d565aca5abe517e18907f3e81914e4,356414000,412331127,2018-08-20T12:50:00Z,2018-08-20T16:10:00Z,-2.526643288,-98.08249168,0.127,0.723,3.333333333
48eff68b9d58188b742a975b927db09f,356414000,412420913,2018-10-19T16:00:00Z,2018-10-19T18:10:00Z,-15.34127208,-119.0200721,0.107,1.005,2.166666667
18398de91f5ac6f41c23b7526468dc46,356414000,412420973,2018-12-02T14:50:00Z,2018-12-02T17:00:00Z,-18.9148168,-78.07479988,0.125,0.738,2.166666667
32730871c8f25255fe29ea84593e307a,356414000,412420383,2019-12-30T11:00:00Z,2019-12-30T15:00:00Z,-18.44225971,-78.39848157,0.141,0.517,4
43175528b350f68634b2d6d980d6580f,356414000,412420931,2018-06-26T15:30:00Z,2018-06-26T17:50:00Z,-2.687118227,-96.39751913,0.119,1.099,2.333333333
5068a058bf91745afa9c70e91e2767a7,356414000,412699820,2018-08-06T16:10:00Z,2018-08-06T18:40:00Z,-1.932800128,-99.93883579,0.12,1.414,2.5
f7c7e764702b4ddf49da545ef97b823f,356414000,412421093,2019-10-04T12:00:00Z,2019-10-04T14:10:00Z,-16.91745596,-80.97141631,0.145,1.371,2.166666667
3ce0ef942b6c59995d2aa4001c0ada9f,356414000,412420578,2019-08-19T13:20:00Z,2019-08-19T16:10:00Z,-8.200815847,-86.06890971,0.129,0.906,2.833333333
199958ed2bd0060615b8e4ed31f91c4e,356414000,412420464,2019-10-02T12:20:00Z,2019-10-02T14:40:00Z,-17.71851136,-80.36746539,0.128,1.344,2.333333333
5a2072cac85e073966781ddfcc469da5,356414000,412420341,2019-10-07T16:30:00Z,2019-10-07T18:40:00Z,-16.62706369,-81.21701441,0.162,1.506,2.166666667
0427d34abe6c3480d4a540607409bd06,356414000,412421154,2019-08-14T14:20:00Z,2019-08-14T16:30:00Z,-8.106820356,-85.35403356,0.147,0.903,2.166666667
6d42c6ea4ec1d11ff321291d6dbf9082,356414000,412420799,2018-11-28T22:10:00Z,2018-11-29T01:00:00Z,-19.04600346,-78.00871498,0.143,1.093,2.833333333
c58016c4bcfaeff49590260d65c1cb6c,356414000,412439757,2018-08-15T15:00:00Z,2018-08-15T18:00:00Z,-2.441322507,-99.18275904,0.12,1.574,3
a305d17715efbcf0f41e1c797db28d8c,356414000,412420611,2019-03-31T16:00:00Z,2019-03-31T18:20:00Z,-0.95038413,-97.57421694,0.138,0.896,2.333333333
14cd7aa9e7ae6a5174c9f39cc4c5ba17,356414000,412331089,2019-08-22T11:00:00Z,2019-08-22T20:20:00Z,-5.779634873,-85.15897366,0.147,0.371,9.333333333
48acb7df182ccc8145a07b287270721a,356414000,412421114,2019-08-23T14:40:00Z,2019-08-23T19:30:00Z,-4.83542893,-85.06135527,0.146,0.782,4.833333333
f359f21c0660fdf6f904b4c6a8268d3a,356414000,412420623,2018-06-20T13:30:00Z,2018-06-20T16:50:00Z,-2.810117715,-96.89095982,0.133,0.345,3.333333333
4ebd2b1193c591376e66be0b835d401f,356414000,412421145,2019-09-26T23:30:00Z,2019-09-27T02:50:00Z,-6.312019184,-85.14393187,0.151,0.972,3.333333333
1305c9b22cd5902a0a80a83b1a23624e,356414000,412440237,2019-01-24T13:20:00Z,2019-01-24T17:00:00Z,10.46897514,-103.6496195,0.091,1.5,3.666666667
9548a15297dec91de1c3a8796efadc3a,356414000,412420965,2019-01-15T14:40:00Z,2019-01-15T18:00:00Z,-2.697153291,-101.2585641,0.13,1.634,3.333333333
4129adec3ab11fa0e6dcf45a8bbff944,356414000,412421356,2019-01-06T13:40:00Z,2019-01-06T15:50:00Z,-3.357428436,-97.70656878,0.126,1.347,2.166666667
dd77744e2ae250cb1019b94fda325a53,356414000,412424703,2019-12-30T17:30:00Z,2019-12-30T21:30:00Z,-18.37924238,-78.45757699,0.166,1.005,4
13ba8bbd89a0150807c6443d813940ee,356414000,412439575,2019-05-04T15:50:00Z,2019-05-04T18:10:00Z,-11.98667435,-82.03980125,0.144,0.843,2.333333333
45f6e3a8fe71bb66db471e368142909b,356414000,412421114,2019-04-21T14:20:00Z,2019-04-21T17:50:00Z,-14.19134934,-82.46824834,0.152,0.925,3.5
6e336f99fd45905758b3fdb8e4cf3b99,356414000,412421158,2019-04-03T15:40:00Z,2019-04-03T18:00:00Z,-1.133478116,-98.06261866,0.123,0.674,2.333333333
f9c11aa6fb81469db3c1d79d98c3b0b4,356414000,412420376,2019-11-07T15:00:00Z,2019-11-07T18:30:00Z,-16.18082895,-81.44341425,0.123,0.999,3.5
38dc95f30f2bcfb26bf80c2607e40862,356414000,412420229,2018-08-17T13:40:00Z,2018-08-17T15:50:00Z,-2.641313421,-99.43510462,0.142,1.879,2.166666667
b02b6c89ee7eefc8355fe7085f9330c0,356414000,412420854,2019-06-17T13:00:00Z,2019-06-17T15:40:00Z,-9.264858491,-84.53491175,0.118,1.09,2.666666667
6236d08e805c64effd935b66fbfdc89b,356414000,412420533,2018-07-08T15:50:00Z,2018-07-08T19:20:00Z,-1.570959575,-96.68374727,0.138,1.977,3.5
501bdef2d3d6342f5c03bbd9f6103c99,356414000,412420464,2019-03-05T09:40:00Z,2019-03-05T13:20:00Z,-2.179422737,-100.1824566,0.125,0.355,3.666666667
1d1d5688d53ff411c91ebe6edba95420,356414000,412421182,2019-10-05T15:20:00Z,2019-10-05T17:40:00Z,-16.66541303,-81.20872297,0.152,1.801,2.333333333
6be4577bbf770c5a96b08eddeb7be808,356414000,412420799,2019-04-20T15:20:00Z,2019-04-20T17:40:00Z,-13.65614057,-84.12067513,0.145,1.17,2.333333333
cf09dc5be2507efd54903c767f0ca968,356414000,412420968,2019-04-27T15:50:00Z,2019-04-27T18:30:00Z,-13.62668053,-81.96221739,0.122,1.564,2.666666667
2a0934a49e878076321ba2434258c2cd,356414000,412421007,2018-06-17T17:40:00Z,2018-06-17T21:20:00Z,-2.720485233,-97.73563733,0.131,0.56,3.666666667
54afedb4ceaa631b68e7ec737beee4ad,356414000,412420578,2018-08-11T13:30:00Z,2018-08-11T16:30:00Z,-2.274445152,-99.75208047,0.131,1.159,3
bc2c2931f92f39e2126ed4738a746c05,356414000,412410063,2019-07-20T11:50:00Z,2019-07-20T17:00:00Z,-7.702600767,-85.05399277,0.126,1.042,5.166666667
3c6034088865276fd7fa5fd6dbb00dcf,356414000,412420801,2018-07-14T16:10:00Z,2018-07-14T18:30:00Z,-1.890417911,-95.89824298,0.109,1.32,2.333333333
fb1e5b0158e7ca09f724a522133d14da,356414000,412421145,2019-12-05T14:20:00Z,2019-12-05T16:50:00Z,-18.48625011,-78.84863054,0.149,0.723,2.5
5fc40591199abbf736feb030bde2e447,356414000,412421161,2019-04-01T21:50:00Z,2019-04-02T00:00:00Z,-0.801769789,-98.1082479,0.129,1.165,2.166666667
17da8ef3d5ff1cda31887b8540ebe294,356414000,412420851,2018-10-12T17:00:00Z,2018-10-12T19:50:00Z,-15.44296661,-111.1338889,0.144,1.246,2.833333333
c5fbba94728c2656b884b64f9d28d45b,356414000,412420961,2019-12-02T17:40:00Z,2019-12-02T20:30:00Z,-17.69117465,-80.49192675,0.16,0.658,2.833333333
ecb1b61b2ab7a295fa812304c72bf2e9,356414000,412421108,2019-12-10T14:20:00Z,2019-12-10T16:30:00Z,-19.28551088,-76.994131,0.153,0.663,2.166666667
659447c7503a69e634d6aabb06112613,356414000,412420221,2019-05-02T12:40:00Z,2019-05-02T15:00:00Z,-11.97272676,-82.30062969,0.117,0.623,2.333333333
c713eff8f264ed2ab29a27fb50985767,356414000,412420221,2019-11-08T14:40:00Z,2019-11-08T17:30:00Z,-16.15863407,-81.67318298,0.134,1.12,2.833333333
1de446c31bb0d02f5a384f4b60b6bd36,356414000,412439756,2018-11-07T14:50:00Z,2018-11-07T17:00:00Z,-18.62034126,-79.98208165,0.098,1.662,2.166666667
58207d62902bc8084d26f83f5a6de974,356414000,412421199,2018-10-13T18:40:00Z,2018-10-13T21:10:00Z,-15.71514993,-112.1622745,0.113,1.14,2.5
a171e94b1f249d497d76fe35ef2a4186,356414000,412421149,2019-04-02T18:30:00Z,2019-04-02T21:00:00Z,-1.09855061,-98.06582888,0.092,1.128,2.5
8b2e5409f37dbf339a40b12dd7e044b9,356414000,412439586,2018-07-07T13:40:00Z,2018-07-07T17:50:00Z,-2.246917227,-95.65022682,0.11,1.59,4.166666667
72926d23ed57be440c1cf87f2fade54f,356414000,412421165,2019-01-19T13:20:00Z,2019-01-19T15:30:00Z,-3.459539454,-99.65398645,0.116,1.481,2.166666667
72da0b18b41afc6025afb5de4877956a,356414000,412420488,2018-06-17T14:50:00Z,2018-06-17T17:40:00Z,-2.723628221,-97.70862562,0.123,0.791,2.833333333
6207b124543600067842debce11d0398,356414000,412421148,2018-11-29T11:10:00Z,2018-11-29T14:10:00Z,-19.67228738,-77.53405369,0.134,1.311,3
f47990d8aa7f032ebc39ebe50e516795,356414000,412421007,2019-12-12T15:00:00Z,2019-12-12T17:20:00Z,-20.22046475,-76.28639172,0.134,0.603,2.333333333
f3938c3a0a085d3ea2c3185911f70fc4,356414000,412420652,2018-11-25T11:30:00Z,2018-11-25T15:40:00Z,-18.47556539,-77.87379478,0.133,0.711,4.166666667
661352b1b5acbe944eda1be05e5baa19,356414000,412424491,2018-08-28T22:10:00Z,2018-08-29T00:40:00Z,-2.139729785,-105.12515,0.113,1.441,2.5
f8e88c40cf8b3d4b28c61165e6614c8d,356414000,412330029,2019-05-13T12:50:00Z,2019-05-13T19:20:00Z,-11.52847844,-83.15423762,0.129,1.161,6.5
43c0bf9e57301a6b6d971e77b5dccf75,356414000,412420928,2018-06-17T12:40:00Z,2018-06-17T14:50:00Z,-2.733447464,-97.67906541,0.106,0.691,2.166666667
421cd429182c51fdf71fe01d0b1f3b49,356414000,412420955,2018-08-26T21:50:00Z,2018-08-27T00:40:00Z,-2.464680255,-104.9470432,0.109,1.618,2.833333333
01e83cd2af7b07cd70b9da309b69ac8e,356414000,412420378,2019-12-24T13:10:00Z,2019-12-24T16:20:00Z,-17.29703203,-80.11595891,0.137,1.197,3.166666667
0e9357b500a62cd4a1ee504fbca600b4,356414000,412420312,2019-06-13T14:20:00Z,2019-06-13T17:00:00Z,-8.72472913,-83.72713886,0.141,0.981,2.666666667
1ade057630921d135c76b0ab08c23d48,356414000,412421128,2019-07-18T14:20:00Z,2019-07-18T18:00:00Z,-7.206436325,-85.7096287,0.132,1.667,3.666666667
873318b2af161a4e1bb5664b23e80656,356414000,412420448,2018-11-29T14:10:00Z,2018-11-29T18:30:00Z,-19.63607939,-77.59948528,0.138,1.089,4.333333333
2ac1aa87f68c9eaad63208ed9173f3d7,356414000,412549113,2019-12-04T17:30:00Z,2019-12-04T20:30:00Z,-18.36307853,-78.58416318,0.13,0.633,3
7da93fc6b07a8582e487e99839688e8c,356414000,412420242,2019-03-03T17:20:00Z,2019-03-03T19:30:00Z,-2.07146593,-100.3893544,0.144,1.277,2.166666667
aff4a4045de9e485405a5fe3734416be,356414000,412421137,2018-08-18T14:40:00Z,2018-08-18T17:20:00Z,-2.780686128,-98.17875685,0.134,1.643,2.666666667
157744145896e004725edcd7651fd8c3,356414000,412420941,2018-08-29T15:20:00Z,2018-08-29T17:50:00Z,-2.356030953,-105.1391054,0.119,1.262,2.5
645ab8383998f56b42a65c245254b4d2,356414000,412420801,2019-07-07T12:20:00Z,2019-07-07T15:10:00Z,-6.370755837,-84.65458946,0.14,1.072,2.833333333
594faa882de4820759a27e399fbb2f2a,356414000,412439588,2019-11-21T14:50:00Z,2019-11-21T17:40:00Z,-17.97375271,-81.13770267,0.148,0.646,2.833333333
60414e88cfc511ffee7dc7e7c3a86581,356414000,150400453,2018-11-04T03:00:00Z,2018-11-04T05:40:00Z,-18.13851644,-81.0677037,0.119,1.699,2.666666667
a8590c5974a2d43745f0473894b80c8f,356414000,412421128,2019-12-25T17:20:00Z,2019-12-25T21:20:00Z,-17.19544242,-80.10524705,0.137,1.63,4
35fe566e50712884c79b1e9c24de5cd4,356414000,412420313,2018-09-04T17:10:00Z,2018-09-04T19:50:00Z,-2.087001639,-104.4188846,0.123,1.205,2.666666667
bd71036400b7f382a8ab4e4331c8445c,356414000,412422122,2019-12-29T18:10:00Z,2019-12-29T21:30:00Z,-17.8048137,-78.90350243,0.109,1.517,3.333333333
a5f26dd3f29cd060c85424085435f8eb,356414000,412331089,2019-04-19T13:00:00Z,2019-04-19T22:10:00Z,-13.77959767,-83.74903258,0.145,0.754,9.166666667
0370e948408dbfc81ed5c6248fb07946,356414000,412331089,2019-09-27T16:20:00Z,2019-09-27T19:30:00Z,-6.607359145,-84.99358494,0.145,0.855,3.166666667
ef7eca92ffa8eaffad9a36f2c9ad7a5b,356414000,412410063,2019-12-04T11:20:00Z,2019-12-04T14:50:00Z,-18.3670526,-78.5151494,0.132,0.697,3.5
